Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
China,1,FAABE,55,1.194200038909912,560
China,1,FAABE,56,1.194200038909912,570
China,1,FAABE,57,1.1841371059417725,580
China,1,FAABE,58,1.1841371059417725,590
China,1,FAABE,59,1.1841371059417725,600
China,1,FAABE,60,1.1841371059417725,610
China,1,FAABE,61,1.1841371059417725,620
China,1,FAABE,62,1.1841371059417725,630
China,1,FAABE,63,1.1841371059417725,640
China,1,FAABE,64,1.1841371059417725,650
China,1,FAABE,65,1.1841371059417725,660
China,1,FAABE,66,1.1841371059417725,670
China,1,FAABE,67,1.1841371059417725,680
China,1,FAABE,68,1.1841371059417725,690
